# "TIME" "CH1" "CH2"  
-1.7364e-06 0.0984375 0.699219  
-1.7360e-06 0.307813 0.517188  
-1.7356e-06 0.399219 0.388281  
-1.7352e-06 0.296094 0.79375  
-1.7348e-06 0.301563 0.7  
-1.7344e-06 0.4 0.7  
-1.7340e-06 0.3 0.490625  
-1.7336e-06 0.201563 0.296875  
-1.7332e-06 0.0992188 0.40625  
-1.7328e-06 0.2 0.696875  
-1.7324e-06 0.195313 0.400781  
-1.7320e-06 -0.0953125 0.601563  
-1.7316e-06 0.314844 0.399219  
-1.7312e-06 0.191406 0.8  
-1.7308e-06 0.309375 0.392188  
-1.7304e-06 0.296094 0.302344  
-1.7300e-06 0.302344 0.410938  
-1.7296e-06 0.4 0.602344  
-1.7292e-06 0.3 0.490625  
-1.7288e-06 0.100781 0.399219  
-1.7284e-06 0.096875 0.503906  
-1.7280e-06 0.296094 0.696875  
-1.7276e-06 0.302344 0.700781  
-1.7272e-06 0.009375 0.503125  
-1.7268e-06 -0.1125 0.394531  
-1.7264e-06 0.103906 0.695313  
-1.7260e-06 0.00546875 0.510938  
-1.7256e-06 0.400781 0.401563  
-1.7252e-06 0.2 0.617969  
-1.7248e-06 0.2 0.789063  
-1.7244e-06 0.200781 0.297656  
-1.7240e-06 0.4 0.598438  
-1.7236e-06 0.195313 0.396094  
-1.7232e-06 0.102344 0.796875  
-1.7228e-06 0.196875 0.503125  
-1.7224e-06 0.00078125 0.698438  
